Postcode,Postcode Latitude,Postcode Longtitude,Venue,Venue Category,Venue Latitude,Venue Longitude
M4A,43.7258823,-79.31557159999998,Tim Hortons,Coffee Shop,43.725516631714754,-79.31310251366091
M4A,43.7258823,-79.31557159999998,Portugril,Portuguese Restaurant,43.72581876267242,-79.31278541470671
M4A,43.7258823,-79.31557159999998,Eglinton Ave E & Sloane Ave/Bermondsey Rd,Intersection,43.726086,-79.31362
M4A,43.7258823,-79.31557159999998,Pizza Nova,Pizza Place,43.725823726352196,-79.31286041792907
M4B,43.7063972,-79.309937,Jawny Bakers,Gastropub,43.705782646822,-79.31291304477831
M4B,43.7063972,-79.309937,Toronto Climbing Academy,Rock Climbing Spot,43.70913601216024,-79.31479000098285
M4B,43.7063972,-79.309937,East York Gymnastics,Gym / Fitness Center,43.710654,-79.309279
M4B,43.7063972,-79.309937,Shoppers Drug Mart,Pharmacy,43.705891688821325,-79.31241024393087
M4B,43.7063972,-79.309937,TD Canada Trust,Bank,43.705739883755946,-79.31227013468737
M4B,43.7063972,-79.309937,Pizza Pizza,Pizza Place,43.70515901620182,-79.31312955571528
M4B,43.7063972,-79.309937,East York Animal Clinic,Pet Store,43.70592051370348,-79.3121958344716
M4B,43.7063972,-79.309937,Harvey's,Fast Food Restaurant,43.71072995920288,-79.30883762217763
M4B,43.7063972,-79.309937,St. Clair Ave E & O'Connor Dr,Intersection,43.70523283448301,-79.31327432821826
M4B,43.7063972,-79.309937,Venice Pizza,Pizza Place,43.70592051370348,-79.31395663414658
M4B,43.7063972,-79.309937,Harvey's,Fast Food Restaurant,43.70813627814792,-79.3141045886623
M4B,43.7063972,-79.309937,TKTO - Toronto Knife Throwing Organization,Athletics & Sports,43.7099660731501,-79.31341111891099
M4C,43.69534390000001,-79.3183887,East York Memorial Arena,Skating Rink,43.69722441688202,-79.31539709142582
M4C,43.69534390000001,-79.3183887,The Beer Store,Beer Store,43.6937312,-79.3167591
M4C,43.69534390000001,-79.3183887,East York Curling Club,Curling Ice,43.69682672948465,-79.31365836861947
M4C,43.69534390000001,-79.3183887,Shoppers Drug Mart,Pharmacy,43.699244,-79.318939
M4C,43.69534390000001,-79.3183887,Dance Kids Canada,Dance Studio,43.69656332566334,-79.31738459562442
M4C,43.69534390000001,-79.3183887,TTC Stop #8913,Bus Stop,43.696486436579704,-79.31757688522339
M4C,43.69534390000001,-79.3183887,Stan Wadlow Park,Park,43.697835820584395,-79.31430328766514
M4C,43.69534390000001,-79.3183887,East York Skating Club,Skating Rink,43.6973057668991,-79.31537625461134
M4C,43.69534390000001,-79.3183887,East York Memorial Arena,Athletics & Sports,43.697623791570656,-79.31514515513003
M4C,43.69534390000001,-79.3183887,New Star Video,Video Store,43.692565,-79.315937
M4C,43.69534390000001,-79.3183887,Beauty Boutique by Shoppers Drug Mart,Cosmetics Shop,43.69951391408613,-79.31928709190193
M4E,43.67635739999999,-79.2930312,The Big Carrot Natural Food Market,Health Food Store,43.678879,-79.297734
M4E,43.67635739999999,-79.2930312,Grover Pub and Grub,Pub,43.679181434941015,-79.29721535878515
M4E,43.67635739999999,-79.2930312,Starbucks,Coffee Shop,43.67879837444001,-79.2980449760153
M4E,43.67635739999999,-79.2930312,Upper Beaches,Neighborhood,43.68056321147582,-79.2928688743688
M4E,43.67635739999999,-79.2930312,Dip 'n Sip,Coffee Shop,43.67889707815811,-79.29774501670785
M4G,43.7090604,-79.3634517,Local Leaside,Sports Bar,43.71001166793114,-79.36351433524794
M4G,43.7090604,-79.3634517,LCBO,Liquor Store,43.710571304463954,-79.36028703241085
M4G,43.7090604,-79.3634517,Rack Attack,Sporting Goods Shop,43.70693351467496,-79.36226108591485
M4G,43.7090604,-79.3634517,Olde Yorke Fish & Chips,Fish & Chips Shop,43.706141306111306,-79.3618288170822
M4G,43.7090604,-79.3634517,CrossFit Toronto,Gym,43.7080995557005,-79.35905992984772
M4G,43.7090604,-79.3634517,The Leaside Pub,Restaurant,43.710428911854564,-79.36354706165021
M4G,43.7090604,-79.3634517,Aroma Espresso Bar,Coffee Shop,43.70561065613986,-79.36077468518098
M4G,43.7090604,-79.3634517,Enduro Sport,Bike Shop,43.70605947915959,-79.36183454315712
M4G,43.7090604,-79.3634517,Kintako Japanese Restaurant,Sushi Restaurant,43.71159659251094,-79.36396207124376
M4G,43.7090604,-79.3634517,Longo's,Supermarket,43.70643262604979,-79.35975310254634
M4G,43.7090604,-79.3634517,Bulk Barn,Grocery Store,43.70611573147322,-79.36054145695127
M4G,43.7090604,-79.3634517,PetSmart,Pet Store,43.7126819,-79.3626365
M4G,43.7090604,-79.3634517,South St. Burger,Burger Joint,43.71051026319384,-79.36158441272885
M4G,43.7090604,-79.3634517,Leaside Village,Shopping Mall,43.70568229146645,-79.36077693042236
M4G,43.7090604,-79.3634517,Booster Juice,Smoothie Shop,43.70617277,-79.36065194
M4G,43.7090604,-79.3634517,Winners,Clothing Store,43.7094205909056,-79.36093211174
M4G,43.7090604,-79.3634517,Five Guys,Burger Joint,43.70563811973093,-79.36121130859895
M4G,43.7090604,-79.3634517,Golf Town,Sporting Goods Shop,43.70940869587626,-79.3623167837894
M4G,43.7090604,-79.3634517,Tim Hortons,Coffee Shop,43.70562930215073,-79.36102831503376
M4G,43.7090604,-79.3634517,Subway,Sandwich Place,43.710410108561625,-79.36185814836224
M4G,43.7090604,-79.3634517,Cupcakes,Dessert Shop,43.70602656677556,-79.36086417950665
M4G,43.7090604,-79.3634517,TD Canada Trust Branch and ATM,Bank,43.711620471105384,-79.36354860663414
M4G,43.7090604,-79.3634517,Sunset Grill,Breakfast Spot,43.71008051140994,-79.36252937590784
M4G,43.7090604,-79.3634517,Amsterdam Barrel House,Brewery,43.70602053200777,-79.36132913641597
M4G,43.7090604,-79.3634517,Mucho Burrito Fresh Mexican Grill,Mexican Restaurant,43.706746,-79.361707
M4G,43.7090604,-79.3634517,Pier 1 Imports,Furniture / Home Store,43.7133394919619,-79.3643121421883
M4G,43.7090604,-79.3634517,The Beer Store,Beer Store,43.7057389,-79.3604382
M4G,43.7090604,-79.3634517,Sport Chek,Sporting Goods Shop,43.70985360457569,-79.36045518457757
M4G,43.7090604,-79.3634517,Best Buy,Electronics Store,43.709255121223215,-79.36168044805527
M4G,43.7090604,-79.3634517,Starbucks,Coffee Shop,43.71034154336832,-79.36094765905699
M4G,43.7090604,-79.3634517,The Great Canadian Bagel,Bagel Shop,43.71327461980094,-79.36502672732136
M4H,43.7053689,-79.34937190000002,Iqbal Kebab & Sweet Centre,Indian Restaurant,43.705923230061344,-79.35152127765924
M4H,43.7053689,-79.34937190000002,Costco Wholesale,Warehouse Store,43.70705091308799,-79.3480933503406
M4H,43.7053689,-79.34937190000002,Bikram Yoga East York,Yoga Studio,43.70545001006983,-79.35144826217264
M4H,43.7053689,-79.34937190000002,Iqbal foods,Grocery Store,43.70575095291481,-79.35205378554073
M4H,43.7053689,-79.34937190000002,Subway,Sandwich Place,43.704627625493806,-79.34966067001598
M4H,43.7053689,-79.34937190000002,Hero Certified Burgers,Burger Joint,43.70551137025456,-79.34706447492002
M4H,43.7053689,-79.34937190000002,Hakka Garden,Indian Restaurant,43.704578351261326,-79.34977027417523
M4H,43.7053689,-79.34937190000002,Shoppers Drug Mart,Pharmacy,43.70620905709154,-79.34669185112756
M4H,43.7053689,-79.34937190000002,Tim Hortons,Coffee Shop,43.7051097173569,-79.3505948781967
M4H,43.7053689,-79.34937190000002,Pizza Pizza,Pizza Place,43.705564293137044,-79.34713894303022
M4H,43.7053689,-79.34937190000002,TD Canada Trust,Bank,43.7063562,-79.3456426
M4H,43.7053689,-79.34937190000002,Food Basics,Supermarket,43.7053872932289,-79.34733754588716
M4H,43.7053689,-79.34937190000002,Thorncliffe Park Dr & Overlea Blvd,Intersection,43.704777261349896,-79.35006522829346
M4H,43.7053689,-79.34937190000002,Quiznos,Sandwich Place,43.705887244788975,-79.34702342783567
M4H,43.7053689,-79.34937190000002,Fit4Less,Gym,43.70583800582371,-79.34617056231423
M4H,43.7053689,-79.34937190000002,LCBO,Liquor Store,43.706700447882305,-79.34501827004178
M4H,43.7053689,-79.34937190000002,Leaside park,Park,43.70217669622919,-79.35137675914693
M4J,43.685347,-79.3381065,Aldwych Park,Park,43.68490095564762,-79.34109075059628
M4J,43.685347,-79.3381065,The Path,Park,43.68392344354094,-79.33500661843325
M4J,43.685347,-79.3381065,Sammon Convenience,Convenience Store,43.68695102703702,-79.33500661843325
M4J,43.685347,-79.3381065,Donlands Subway Station,Metro Station,43.680960108016805,-79.33775865441376
M4K,43.6795571,-79.352188,Pantheon,Greek Restaurant,43.67762124481265,-79.35143390043564
M4K,43.6795571,-79.352188,Dolce Gelato,Ice Cream Shop,43.677772998450614,-79.35118737317053
M4K,43.6795571,-79.352188,MenEssentials,Cosmetics Shop,43.677820068604575,-79.35126543045044
M4K,43.6795571,-79.352188,Messini Authentic Gyros,Greek Restaurant,43.677827494513096,-79.35056873157725
M4K,43.6795571,-79.352188,Cafe Fiorentina,Italian Restaurant,43.677743,-79.350115
M4K,43.6795571,-79.352188,Mezes,Greek Restaurant,43.6779622615441,-79.35019606997218
M4K,43.6795571,-79.352188,Christina's On The Danforth,Greek Restaurant,43.678239784878826,-79.34918494943804
M4K,43.6795571,-79.352188,Louis Cifer Brew Works,Brewery,43.677662745359996,-79.3513125762371
M4K,43.6795571,-79.352188,7 Numbers,Italian Restaurant,43.677061774959824,-79.35393428891682
M4K,43.6795571,-79.352188,Moksha Yoga Danforth,Yoga Studio,43.67762174479883,-79.3521159367257
M4K,43.6795571,-79.352188,The Auld Spot Pub,Pub,43.67733505610778,-79.35312964755529
M4K,43.6795571,-79.352188,La Diperie,Ice Cream Shop,43.67753,-79.352295
M4K,43.6795571,-79.352188,Valley Farm Produce,Fruit & Vegetable Store,43.677999294687275,-79.3499690927287
M4K,43.6795571,-79.352188,Pizzeria Libretto,Pizza Place,43.678488633358,-79.34757579277853
M4K,43.6795571,-79.352188,Caffé Demetre,Dessert Shop,43.67768266377745,-79.35160842812537
M4K,43.6795571,-79.352188,Rikkochez,Restaurant,43.677267,-79.353274
M4K,43.6795571,-79.352188,Tsaa Tea Shop,Bubble Tea Shop,43.67776898684133,-79.35130446081268
M4K,43.6795571,-79.352188,Athen's Pastries,Greek Restaurant,43.67816589533113,-79.34892679522846
M4K,43.6795571,-79.352188,The Big Carrot Organic Juice Bar,Juice Bar,43.677438,-79.352683
M4K,43.6795571,-79.352188,Alexandros,Greek Restaurant,43.67830448799868,-79.34948556208978
M4K,43.6795571,-79.352188,Astoria Shish Kebob House,Greek Restaurant,43.67768890877185,-79.35189216872803
M4K,43.6795571,-79.352188,Re: Reading,Bookstore,43.678506570428084,-79.34767758382526
M4K,43.6795571,-79.352188,Don Valley Trail,Trail,43.67633091997674,-79.35392333297455
M4K,43.6795571,-79.352188,Pan on the Danforth,Greek Restaurant,43.678263168189865,-79.34864777195595
M4K,43.6795571,-79.352188,Ouzeri,Greek Restaurant,43.678192920575846,-79.34890781832556
M4K,43.6795571,-79.352188,Sher-E-Punjab,Indian Restaurant,43.67730788939673,-79.35306551709385
M4K,43.6795571,-79.352188,Urban Nails,Spa,43.676667789021906,-79.35660190332753
M4K,43.6795571,-79.352188,Detroit Eatery,Diner,43.67759437002395,-79.35176144372598
M4K,43.6795571,-79.352188,Bulk Barn,Grocery Store,43.67678989740336,-79.35586511284247
M4K,43.6795571,-79.352188,Cafe Frappe,Coffee Shop,43.67812618087551,-79.34843379217203
M4K,43.6795571,-79.352188,Sushi Friends,Japanese Restaurant,43.67761413097764,-79.35164084535384
M4K,43.6795571,-79.352188,Book City,Bookstore,43.67741319707514,-79.3527341009978
M4K,43.6795571,-79.352188,Dough Bakeshop,Bakery,43.67664308520287,-79.35684634585105
M4K,43.6795571,-79.352188,Marvel Coffee Co.,Coffee Shop,43.678644519699546,-79.34743850749999
M4K,43.6795571,-79.352188,Simone's Caribbean Restaurant,Caribbean Restaurant,43.67865547474292,-79.34658157954753
M4K,43.6795571,-79.352188,Factory Girl,American Restaurant,43.67669287762859,-79.35629876225282
M4K,43.6795571,-79.352188,Brass Taps Pizza Pub,Sports Bar,43.67792441318533,-79.34930702872876
M4K,43.6795571,-79.352188,Second Cup,Coffee Shop,43.67718757165012,-79.3529747898985
M4K,43.6795571,-79.352188,Menchies,Ice Cream Shop,43.67830909198205,-79.34810528402672
M4K,43.6795571,-79.352188,Il Fornello,Italian Restaurant,43.67860392856738,-79.34690364849348
M4K,43.6795571,-79.352188,LCBO,Liquor Store,43.676815838008714,-79.35604671347544
M4K,43.6795571,-79.352188,Kitchen Stuff Plus,Furniture / Home Store,43.67861256318158,-79.34642163596001
M4K,43.6795571,-79.352188,Starbucks,Coffee Shop,43.67872968094713,-79.34618766287778
M4L,43.6689985,-79.31557159999998,The Burger's Priest,Burger Joint,43.66661154298639,-79.31553079617778
M4L,43.6689985,-79.31557159999998,System Fitness,Gym,43.667171452103204,-79.31273345707406
M4L,43.6689985,-79.31557159999998,British Style Fish & Chips,Fish & Chips Shop,43.66872336908457,-79.31713935234417
M4L,43.6689985,-79.31557159999998,Brett's Ice Cream,Ice Cream Shop,43.667222,-79.312831
M4L,43.6689985,-79.31557159999998,Casa di Giorgio,Italian Restaurant,43.66664527559903,-79.31520351125722
M4L,43.6689985,-79.31557159999998,LCBO,Liquor Store,43.66673150624233,-79.31496605090986
M4L,43.6689985,-79.31557159999998,Woodbine Park,Park,43.66486036311473,-79.31510925292969
M4L,43.6689985,-79.31557159999998,The Tulip Steakhouse,Steakhouse,43.66634820248808,-79.31685400996346
M4L,43.6689985,-79.31557159999998,Godspeed Brewery,Brewery,43.67262030152577,-79.31922849103603
M4L,43.6689985,-79.31557159999998,O Sushi,Sushi Restaurant,43.66668372330836,-79.3166142781831
M4L,43.6689985,-79.31557159999998,Murphy's Law,Pub,43.66731906186093,-79.31265587607287
M4L,43.6689985,-79.31557159999998,Pet Valu,Pet Store,43.66697917950893,-79.31466465565389
M4L,43.6689985,-79.31557159999998,Burrito Bandidos,Burrito Place,43.66644546137557,-79.31644740429473
M4L,43.6689985,-79.31557159999998,Harvey's,Fast Food Restaurant,43.66666258400179,-79.3150811802549
M4L,43.6689985,-79.31557159999998,Alliance Cinemas - The Beach,Movie Theater,43.666746976047506,-79.31468500467349
M4L,43.6689985,-79.31557159999998,Subway,Sandwich Place,43.666238,-79.317019
M4L,43.6689985,-79.31557159999998,Pizzaiolo,Pizza Place,43.66895319839045,-79.31168339331794
M4L,43.6689985,-79.31557159999998,Jody's Deli,Sandwich Place,43.66894604610645,-79.31163457258732
M4L,43.6689985,-79.31557159999998,Supperworks,Food & Drink Shop,43.66773719965272,-79.310451509513
M4M,43.6595255,-79.340923,Ed's Real Scoop,Ice Cream Shop,43.660655832455014,-79.3420187548006
M4M,43.6595255,-79.340923,Leslieville Pumps,Sandwich Place,43.66089221309069,-79.34062599380812
M4M,43.6595255,-79.340923,Te Aro,Coffee Shop,43.66137281675049,-79.33857736283377
M4M,43.6595255,-79.340923,Hooked,Fish Market,43.66040731524296,-79.34325721641623
M4M,43.6595255,-79.340923,Queen Books,Bookstore,43.6606506251737,-79.34226723956905
M4M,43.6595255,-79.340923,Purple Penguin Cafe,Café,43.660501150739734,-79.34256490845178
M4M,43.6595255,-79.340923,Mercury Espresso Bar,Coffee Shop,43.66080615235188,-79.34124064841119
M4M,43.6595255,-79.340923,Leslieville,Neighborhood,43.66207024392778,-79.33785619823739
M4M,43.6595255,-79.340923,Mean Bao,Chinese Restaurant,43.66141729879085,-79.34020909620433
M4M,43.6595255,-79.340923,Leslieville Cheese Market,Cheese Shop,43.66054639296253,-79.3423024562941
M4M,43.6595255,-79.340923,eastside social,Comfort Food Restaurant,43.661288901982886,-79.33915476536174
M4M,43.6595255,-79.340923,Brick Street Breads,Bakery,43.66068453213004,-79.3425013474948
M4M,43.6595255,-79.340923,Belmonte Raw Food And Juice Bar,Juice Bar,43.66137349549827,-79.33865024613198
M4M,43.6595255,-79.340923,Boxcar Social,Café,43.659722741351565,-79.34687077721378
M4M,43.6595255,-79.340923,Tabule,Middle Eastern Restaurant,43.65973096534363,-79.3463408134466
M4M,43.6595255,-79.340923,Baldini,Italian Restaurant,43.661299966369135,-79.33902686943661
M4M,43.6595255,-79.340923,Starbucks,Coffee Shop,43.66064023149168,-79.34246131061278
M4M,43.6595255,-79.340923,Reliable Halibut and Chips,Seafood Restaurant,43.66092959894909,-79.34086306317265
M4M,43.6595255,-79.340923,Bonjour Brioche,Bakery,43.65973440286799,-79.34626614342186
M4M,43.6595255,-79.340923,Wonder Pens,Stationery Store,43.662809067344405,-79.34145159601191
M4M,43.6595255,-79.340923,Lil' Baci,Italian Restaurant,43.6605116572649,-79.34315072724176
M4M,43.6595255,-79.340923,Rashers,New American Restaurant,43.66085865399193,-79.34111111209337
M4M,43.6595255,-79.340923,braised,American Restaurant,43.660451867292366,-79.34334606916272
M4M,43.6595255,-79.340923,Sweat & Soda,Café,43.66185374187197,-79.33619591158853
M4M,43.6595255,-79.340923,District 28,Coworking Space,43.65517388160507,-79.34059760137761
M4M,43.6595255,-79.340923,Jimmie Simpson Park,Park,43.65922968838468,-79.3450629597167
M4M,43.6595255,-79.340923,Tiny Record Shop,Music Store,43.659676318766536,-79.34659983505101
M4M,43.6595255,-79.340923,Brooklyn Tavern,American Restaurant,43.66193697467491,-79.33593786927155
M4M,43.6595255,-79.340923,The Thirsty Duck,Gastropub,43.66113846977925,-79.34010994796954
M4M,43.6595255,-79.340923,Delica Kitchen,Café,43.66080581509536,-79.34150197940215
M4M,43.6595255,-79.340923,The Roy Public House,Bar,43.660451849464096,-79.34299382973943
M4M,43.6595255,-79.340923,Spirit Loft Yoga,Yoga Studio,43.66354815944136,-79.3413327874046
M4M,43.6595255,-79.340923,Barrio Cerveceria,Latin American Restaurant,43.66043013260822,-79.34350897486634
M4M,43.6595255,-79.340923,7-Eleven,Convenience Store,43.660897,-79.340159
M4M,43.6595255,-79.340923,TD Canada Trust,Bank,43.660659451666845,-79.34277481866047
M4M,43.6595255,-79.340923,Good Neighbour,Clothing Store,43.6610004575794,-79.34029809683763
M4M,43.6595255,-79.340923,Dwell Gym,Gym / Fitness Center,43.6634116374049,-79.3411044597478
M4M,43.6595255,-79.340923,Saulter Street Brewery,Brewery,43.6584115679406,-79.34639217979787
M4M,43.6595255,-79.340923,McQueens Pub,Gastropub,43.66148312783299,-79.338072195258
M4N,43.7280205,-79.3887901,Lawrence Park Ravine,Park,43.72696303913755,-79.39438246708775
M4N,43.7280205,-79.3887901,Zodiac Swim School,Swim School,43.72853205765438,-79.3828602612317
M4N,43.7280205,-79.3887901,TTC Bus #162 - Lawrence-Donway,Bus Line,43.72802605799448,-79.38280527753858
M4P,43.7127511,-79.3901975,Sherwood Park,Park,43.71655100307589,-79.38777567141624
M4P,43.7127511,-79.3901975,Summerhill Market North,Food & Drink Shop,43.71549914910689,-79.39288125988016
M4P,43.7127511,-79.3901975,Homeway Restaurant & Brunch,Breakfast Spot,43.71264120397444,-79.39155655199944
M4P,43.7127511,-79.3901975,Best Western Roehampton Hotel & Suites,Hotel,43.7088783,-79.3908798
M4P,43.7127511,-79.3901975,Circle K,Grocery Store,43.7128345,-79.3915539
M4P,43.7127511,-79.3901975,Subway,Sandwich Place,43.708377580939676,-79.390473242753
M4P,43.7127511,-79.3901975,Gym,Gym,43.71312601210131,-79.39353747528043
M4P,43.7127511,-79.3901975,Hero Certified Burgers,Burger Joint,43.708632833728444,-79.39029641345645
M4P,43.7127511,-79.3901975,Ho Su Korean & Japanese Restaurant,Asian Restaurant,43.71000214374543,-79.39385634325662
